Category,City,Country,Customer ID,Customer Name,Year,Quarter,Month,Day,Order ID,Payment Mode,Product ID,Product Name,Sum of Profit,Sum of Quantity,Region,Returns,Sum of Row ID+O6G3A1:R6,Sum of Sales,Segment,Year,Quarter,Month,Day,Sum of Ship Days,Ship Mode,State,Sub-Category
Furniture,Chicago,United States,BM-11575,Brendan Murry,2020,Qtr 2,May,18,CA-2020-155642,COD,FUR-FU-10004973,Flat Face Poster Frame,-10.1736,3,Central,0,8183,146.608,Corporate,2020,Qtr 2,May,22,4,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,BM-11575,Brendan Murry,2020,Qtr 2,May,18,CA-2020-155642,Online,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,-0.9933,1,Central,0,8184,105.892,Corporate,2020,Qtr 2,May,22,4,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,BP-11185,Ben Peterman,2019,Qtr 4,December,23,CA-2019-115574,Online,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",-14.1372,2,Central,0,2306,141.372,Corporate,2019,Qtr 4,December,24,1,First Class,Illinois,Bookcases
Furniture,Chicago,United States,BS-11665,Brian Stugart,2019,Qtr 2,May,27,CA-2019-101791,Online,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,-1.6752,2,Central,0,7606,5.584,Consumer,2019,Qtr 2,May,31,4,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,BS-11665,Brian Stugart,2019,Qtr 2,May,27,CA-2019-101791,Online,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,-33.3582,3,Central,0,7605,25.176,Consumer,2019,Qtr 2,May,31,4,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,CM-12190,Charlotte Melton,2020,Qtr 3,August,3,CA-2020-165386,COD,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",-36.6744,2,Central,0,2008,216.372,Consumer,2020,Qtr 3,August,4,1,First Class,Illinois,Bookcases
Furniture,Chicago,United States,CM-12385,Christopher Martinez,2020,Qtr 4,November,23,CA-2020-119746,Online,FUR-FU-10004909,Contemporary Wood/Metal Frame,-4.04,1,Central,0,4773,86.464,Consumer,2020,Qtr 4,November,27,4,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,CS-11950,Carlos Soltero,2020,Qtr 3,July,20,CA-2020-118640,Online,FUR-FU-10001475,"Contract Clock, 14"", Brown",-5.7148,1,Central,0,580,106.792,Consumer,2020,Qtr 3,July,26,6,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,DP-13000,Darren Powers,2020,Qtr 3,August,26,CA-2020-157350,Online,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",-43.848,5,Central,0,8129,149.96,Consumer,2020,Qtr 3,September,1,6,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,EA-14035,Erin Ashbrook,2019,Qtr 1,February,16,CA-2019-168956,Online,FUR-CH-10004754,"Global Stack Chair with Arms, Black",-2.6982,3,Central,0,1823,62.958,Corporate,2019,Qtr 1,February,20,4,Standard Class,Illinois,Chairs
Furniture,Chicago,United States,EB-13930,Eric Barreto,2020,Qtr 3,July,22,US-2020-106551,Online,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,-75.192,4,Central,0,8119,556.344,Consumer,2020,Qtr 3,July,27,5,Standard Class,Illinois,Chairs
Furniture,Chicago,United States,GH-14410,Gary Hansen,2020,Qtr 2,June,30,CA-2020-163006,COD,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",-10.3124,2,Central,0,5159,109.224,Home Office,2020,Qtr 3,July,4,4,Second Class,Illinois,Furnishings
Furniture,Chicago,United States,GH-14410,Gary Hansen,2020,Qtr 2,June,30,CA-2020-163006,Online,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,-178.8468,3,Central,0,5158,579.058,Home Office,2020,Qtr 3,July,4,4,Second Class,Illinois,Chairs
Furniture,Chicago,United States,GM-14455,Gary Mitchum,2020,Qtr 4,December,14,CA-2020-122595,Online,FUR-FU-10002963,"Master Caster Door Stop, Gray",-1.3208,1,Central,0,3334,434.032,Home Office,2020,Qtr 4,December,20,6,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,HK-14890,Heather Kirkland,2019,Qtr 4,October,23,CA-2019-165484,COD,FUR-FU-10001196,DAX Cubicle Frames - 8x10,-12.117,7,Central,0,1810,16.156,Corporate,2019,Qtr 4,October,29,6,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,HW-14935,Helen Wasserman,2020,Qtr 3,September,4,CA-2020-140326,Cards,FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",-117.882,9,Central,0,3513,843.174,Corporate,2020,Qtr 3,September,6,2,First Class,Illinois,Bookcases
Furniture,Chicago,United States,JH-15910,Jonathan Howell,2020,Qtr 4,November,19,US-2020-152380,COD,FUR-TA-10002533,BPI Conference Tables,-131.445,3,Central,0,304,249.075,Consumer,2020,Qtr 4,November,23,4,Standard Class,Illinois,Tables
Furniture,Chicago,United States,JK-16120,Julie Kriz,2020,Qtr 1,February,17,CA-2020-154039,COD,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",-269.3376,3,Central,0,3860,524.96,Home Office,2020,Qtr 1,February,22,5,Standard Class,Illinois,Tables
Furniture,Chicago,United States,KL-16645,Ken Lonsdale,2019,Qtr 2,June,4,CA-2019-157749,COD,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,-356.728,5,Central,0,239,419.68,Consumer,2019,Qtr 2,June,9,5,Second Class,Illinois,Furnishings
Furniture,Chicago,United States,KL-16645,Ken Lonsdale,2019,Qtr 2,June,4,CA-2019-157749,COD,FUR-FU-10002505,Eldon 100 Class Desk Accessories,-2.8308,3,Central,0,243,4.044,Consumer,2019,Qtr 2,June,9,5,Second Class,Illinois,Furnishings
Furniture,Chicago,United States,KL-16645,Ken Lonsdale,2019,Qtr 2,June,4,CA-2019-157749,Online,FUR-FU-10004351,Staple-based wall hangings,-4.6752,3,Central,0,240,11.688,Consumer,2019,Qtr 2,June,9,5,Second Class,Illinois,Furnishings
Furniture,Chicago,United States,KL-16645,Ken Lonsdale,2019,Qtr 2,June,4,CA-2019-157749,Online,FUR-TA-10002607,KI Conference Tables,-120.513,5,Central,0,242,177.225,Consumer,2019,Qtr 2,June,9,5,Second Class,Illinois,Tables
Furniture,Chicago,United States,KT-16465,Kean Takahito,2019,Qtr 1,March,21,US-2019-133879,Cards,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",0,5,Central,0,3173,528.43,Consumer,2019,Qtr 1,March,28,7,Standard Class,Illinois,Chairs
Furniture,Chicago,United States,LC-16870,Lena Cacioppo,2019,Qtr 1,March,6,CA-2019-110898,COD,FUR-TA-10000849,Bevis Rectangular Conference Tables,-99.2664,2,Central,0,8985,145.98,Consumer,2019,Qtr 1,March,12,6,Standard Class,Illinois,Tables
Furniture,Chicago,United States,LC-16870,Lena Cacioppo,2019,Qtr 1,March,6,CA-2019-110898,Online,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,-194.824,5,Central,0,8984,159.04,Consumer,2019,Qtr 1,March,12,6,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,LE-16810,Laurel Elliston,2020,Qtr 2,May,22,US-2020-150595,Online,FUR-CH-10000513,High-Back Leather Manager's Chair,-54.5958,2,Central,0,5540,219.986,Consumer,2020,Qtr 2,May,26,4,Standard Class,Illinois,Chairs
Furniture,Chicago,United States,LW-17215,Luke Weiss,2019,Qtr 2,May,17,US-2019-117037,COD,FUR-FU-10004973,Flat Face Poster Frame,-10.1736,3,Central,0,7789,22.608,Consumer,2019,Qtr 2,May,20,3,First Class,Illinois,Furnishings
Furniture,Chicago,United States,ME-17320,Maria Etezadi,2019,Qtr 1,March,29,CA-2019-152555,Online,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",-36.1764,6,Central,0,3552,844.116,Home Office,2019,Qtr 2,April,2,4,Second Class,Illinois,Chairs
Furniture,Chicago,United States,MM-18055,Michelle Moray,2020,Qtr 3,September,8,US-2020-124968,COD,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,-566.5625,7,Central,0,1714,780.625,Consumer,2020,Qtr 3,September,13,5,Second Class,Illinois,Tables
Furniture,Chicago,United States,MO-17500,Mary O'Rourke,2020,Qtr 4,October,19,CA-2020-117653,Online,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",-67.5435,1,Central,0,4927,105.275,Consumer,2020,Qtr 4,October,23,4,Standard Class,Illinois,Tables
Furniture,Chicago,United States,MO-17800,Meg O'Connel,2020,Qtr 2,June,9,US-2020-106663,COD,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,-14.3856,3,Central,0,670,113.976,Home Office,2020,Qtr 2,June,13,4,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,MO-17800,Meg O'Connel,2020,Qtr 2,June,9,US-2020-106663,COD,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",-71.8905,1,Central,0,671,155.925,Home Office,2020,Qtr 2,June,13,4,Standard Class,Illinois,Tables
Furniture,Chicago,United States,RB-19570,Rob Beeghly,2019,Qtr 3,September,3,US-2019-104815,Online,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",0,4,Central,0,7563,198.744,Consumer,2019,Qtr 3,September,7,4,Standard Class,Illinois,Bookcases
Furniture,Chicago,United States,RD-19810,Ross DeVincentis,2020,Qtr 1,February,3,CA-2020-127474,COD,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,-26.085,1,Central,0,7447,1248.2,Home Office,2020,Qtr 1,February,7,4,Second Class,Illinois,Furnishings
Furniture,Chicago,United States,RD-19930,Russell D'Ascenzo,2020,Qtr 4,November,18,CA-2020-160122,COD,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,-25.4772,2,Central,0,8111,177.386,Consumer,2020,Qtr 4,November,23,5,Standard Class,Illinois,Chairs
Furniture,Chicago,United States,RO-19780,Rose O'Brian,2020,Qtr 3,September,24,CA-2020-148411,Online,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,-14.8704,2,Central,0,9353,563.464,Consumer,2020,Qtr 3,September,26,2,First Class,Illinois,Chairs
Furniture,Chicago,United States,SD-20485,Shirley Daniels,2020,Qtr 2,June,13,CA-2020-102337,Online,FUR-CH-10004289,Global Super Steno Chair,-87.3418,7,Central,0,1447,520.302,Home Office,2020,Qtr 2,June,16,3,First Class,Illinois,Chairs
Furniture,Chicago,United States,SJ-20125,Sanjit Jacobs,2020,Qtr 2,April,20,CA-2020-166849,Cards,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,-52.17,2,Central,0,2239,136.4,Home Office,2020,Qtr 2,April,26,6,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,SJ-20215,Sarah Jordon,2020,Qtr 2,April,20,CA-2020-100615,Cards,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,-18.1176,3,Central,0,6766,344.058,Consumer,2020,Qtr 2,April,24,4,Standard Class,Illinois,Chairs
Furniture,Chicago,United States,SJ-20215,Sarah Jordon,2020,Qtr 2,April,20,CA-2020-100615,Online,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",-6.188,5,Central,0,6768,120.56,Consumer,2020,Qtr 2,April,24,4,Standard Class,Illinois,Furnishings
Furniture,Chicago,United States,SP-20650,Stephanie Phelps,2019,Qtr 4,November,12,CA-2019-149349,COD,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",-8.532,6,Central,0,7331,22.752,Corporate,2019,Qtr 4,November,13,1,First Class,Illinois,Furnishings
Furniture,Chicago,United States,SU-20665,Stephanie Ulpright,2020,Qtr 1,March,13,CA-2020-157966,COD,FUR-CH-10003606,SAFCO Folding Chair Trolley,-2.5648,1,Central,0,5568,139.768,Home Office,2020,Qtr 1,March,13,0,Same Day,Illinois,Chairs
Furniture,Chicago,United States,TA-21385,Tom Ashbrook,2019,Qtr 3,September,2,CA-2019-129847,Cards,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,-75.8448,2,Central,0,6937,84.272,Home Office,2019,Qtr 3,September,4,2,First Class,Illinois,Furnishings
Furniture,Chicago,United States,TH-21235,Tiffany House,2020,Qtr 2,May,28,US-2020-118556,COD,FUR-CH-10001146,"Global Task Chair, Black",-29.0073,3,Central,0,8457,117.869,Corporate,2020,Qtr 2,June,2,5,Second Class,Illinois,Chairs
Furniture,Chicago,United States,TS-21610,Troy Staebel,2020,Qtr 2,June,12,CA-2020-124191,Online,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",-6.8634,3,Central,0,9537,83.856,Consumer,2020,Qtr 2,June,14,2,Second Class,Illinois,Furnishings
Furniture,Chico,United States,GG-14650,Greg Guthrie,2020,Qtr 4,October,5,CA-2020-131807,Online,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,-59.8356,4,West,1,7956,460.168,Corporate,2020,Qtr 4,October,10,5,Standard Class,California,Chairs
Furniture,Chico,United States,GG-14650,Greg Guthrie,2020,Qtr 4,October,5,CA-2020-131807,Online,FUR-FU-10004666,DAX Clear Channel Poster Frame,26.973,5,West,1,7959,108.9,Corporate,2020,Qtr 4,October,10,5,Standard Class,California,Furnishings
Furniture,Chico,United States,GG-14650,Greg Guthrie,2020,Qtr 4,October,5,CA-2020-131807,Online,FUR-TA-10004086,KI Adjustable-Height Table,5.1588,3,West,1,7960,236.352,Corporate,2020,Qtr 4,October,10,5,Standard Class,California,Tables
Furniture,Cincinnati,United States,LH-17155,Logan Haushalter,2019,Qtr 2,May,14,CA-2019-141019,Online,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",29.769,1,East,0,2161,79.384,Consumer,2019,Qtr 2,May,14,0,Same Day,Ohio,Furnishings
Furniture,Citrus Heights,United States,MB-17305,Maria Bertelson,2020,Qtr 3,July,3,CA-2020-169124,Online,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",54.3438,3,West,0,4296,172.39,Consumer,2020,Qtr 3,July,10,7,Standard Class,California,Furnishings
Furniture,Clarksville,United States,PN-18775,Parhena Norris,2020,Qtr 2,April,23,US-2020-132031,Online,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,-14.5176,4,South,0,8470,415.136,Home Office,2020,Qtr 2,April,27,4,Standard Class,Tennessee,Bookcases
Furniture,Clarksville,United States,PN-18775,Parhena Norris,2020,Qtr 2,April,23,US-2020-132031,Online,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,-11.6928,3,South,0,8472,109.952,Home Office,2020,Qtr 2,April,27,4,Standard Class,Tennessee,Furnishings
Furniture,Cleveland,United States,AM-10360,Alice McCarthy,2020,Qtr 2,May,28,CA-2020-161340,Online,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",-64.9376,4,East,0,9296,156.96,Corporate,2020,Qtr 2,June,1,4,Standard Class,Ohio,Bookcases
Furniture,Cleveland,United States,AS-10240,Alan Shonely,2020,Qtr 2,June,21,CA-2020-101049,Online,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",2.464,5,East,0,1629,139.92,Consumer,2020,Qtr 2,June,25,4,Second Class,Ohio,Furnishings
Furniture,Cleveland,United States,DC-12850,Dan Campbell,2019,Qtr 1,March,24,CA-2019-130911,COD,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,-241.176,3,East,0,9130,301.47,Consumer,2019,Qtr 1,March,26,2,Second Class,Ohio,Bookcases
Furniture,Cleveland,United States,Dl-13600,Dorris liebe,2020,Qtr 3,September,2,CA-2020-114552,Cards,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",4.1448,3,East,0,702,131.072,Corporate,2020,Qtr 3,September,8,6,Standard Class,Ohio,Furnishings
Furniture,Cleveland,United States,LC-17140,Logan Currie,2020,Qtr 3,September,9,CA-2020-169439,Online,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",-9.0904,2,East,0,7285,171.112,Consumer,2020,Qtr 3,September,13,4,Standard Class,Ohio,Furnishings
Furniture,Clinton,United States,DK-13090,Dave Kipp,2019,Qtr 1,February,14,CA-2019-134334,Online,FUR-FU-10003274,Regeneration Desk Collection,4.6464,6,East,0,7814,10.56,Consumer,2019,Qtr 1,February,15,1,First Class,Maryland,Furnishings
Furniture,Clinton,United States,DK-13090,Dave Kipp,2019,Qtr 1,February,14,CA-2019-134334,Online,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,-47.1798,3,East,0,7813,550.431,Consumer,2019,Qtr 1,February,15,1,First Class,Maryland,Tables
Furniture,Clinton,United States,KN-16390,Katherine Nockton,2020,Qtr 4,November,7,CA-2020-113460,COD,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,43.6752,3,East,0,9370,285.97,Corporate,2020,Qtr 4,November,9,2,Second Class,Maryland,Chairs
Furniture,Clinton,United States,PS-18970,Paul Stevenson,2020,Qtr 4,October,4,CA-2020-163818,COD,FUR-FU-10000076,24-Hour Round Wall Clock,8.5914,1,East,0,5582,136.98,Home Office,2020,Qtr 4,October,8,4,Standard Class,Maryland,Furnishings
Furniture,College Station,United States,AF-10870,Art Ferguson,2020,Qtr 4,November,19,US-2020-139969,Online,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,-53.2704,3,Central,0,2151,275.058,Consumer,2020,Qtr 4,November,26,7,Standard Class,Texas,Chairs
Furniture,Colorado Springs,United States,CL-12700,Craig Leslie,2019,Qtr 2,April,24,CA-2019-149279,Cards,FUR-CH-10004287,SAFCO Arco Folding Chair,149.148,6,West,0,4988,1325.76,Home Office,2019,Qtr 2,April,28,4,Standard Class,Colorado,Chairs
Furniture,Columbia,United States,BB-11545,Brenda Bowman,2020,Qtr 3,August,12,US-2020-118941,Online,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,373.779,5,East,0,7766,1810.9,Corporate,2020,Qtr 3,August,12,0,Same Day,Maryland,Chairs
Furniture,Columbia,United States,CS-12175,Charles Sheldon,2019,Qtr 2,April,17,US-2019-159415,COD,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",13.846,5,South,0,3989,79.12,Corporate,2019,Qtr 2,April,22,5,Standard Class,Tennessee,Furnishings
Furniture,Columbia,United States,GZ-14470,Gary Zandusky,2019,Qtr 1,March,17,CA-2019-131737,COD,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,252.59,5,East,0,4402,971.5,Consumer,2019,Qtr 1,March,17,0,Same Day,Maryland,Furnishings
Furniture,Columbia,United States,MF-17665,Maureen Fritzler,2019,Qtr 3,July,22,CA-2019-114307,Online,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",9.3228,3,East,0,8759,27.42,Corporate,2019,Qtr 3,July,26,4,Standard Class,Maryland,Furnishings
Furniture,Columbia,United States,PO-18865,Patrick O'Donnell,2020,Qtr 2,May,28,CA-2020-140088,Online,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,33.2156,2,South,0,86,323.96,Consumer,2020,Qtr 2,May,30,2,Second Class,South Carolina,Chairs
Furniture,Columbia,United States,SO-20335,Sean O'Donnell,2020,Qtr 3,September,9,CA-2020-147228,COD,FUR-FU-10000023,Eldon Wave Desk Accessories,4.2408,3,South,0,4626,151.136,Consumer,2020,Qtr 3,September,14,5,Standard Class,Tennessee,Furnishings
Furniture,Columbia,United States,TH-21550,Tracy Hopkins,2020,Qtr 3,August,21,CA-2020-112956,Online,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",8.5544,2,East,0,3605,136.16,Home Office,2020,Qtr 3,August,27,6,Standard Class,Maryland,Furnishings
Furniture,Columbia,United States,TH-21550,Tracy Hopkins,2020,Qtr 3,August,21,CA-2020-112956,Online,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",31.2528,4,East,0,3606,122.92,Home Office,2020,Qtr 3,August,27,6,Standard Class,Maryland,Furnishings
Furniture,Columbia,United States,VP-21760,Victoria Pisteka,2020,Qtr 4,October,16,CA-2020-159100,Online,FUR-TA-10001950,Balt Solid Wood Round Tables,-968.8833,7,South,0,8994,1924.258,Corporate,2020,Qtr 4,October,21,5,Standard Class,Tennessee,Tables
Furniture,Columbus,United States,AR-10570,Anemone Ratner,2019,Qtr 3,July,14,CA-2019-157588,COD,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",15.525,1,South,0,6958,51.75,Consumer,2019,Qtr 3,July,19,5,Standard Class,Georgia,Furnishings
Furniture,Columbus,United States,BD-11500,Bradley Drucker,2020,Qtr 1,January,26,US-2020-105935,Cards,FUR-FU-10002157,Artistic Insta-Plaque,24.4608,4,South,0,8312,100.72,Consumer,2020,Qtr 1,January,31,5,Standard Class,Georgia,Furnishings
Furniture,Columbus,United States,BP-11155,Becky Pak,2020,Qtr 3,July,10,CA-2020-128629,COD,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",7.9128,3,South,0,2927,101.84,Consumer,2020,Qtr 3,July,14,4,Second Class,Georgia,Furnishings
Furniture,Columbus,United States,CK-12205,Chloris Kastensmidt,2019,Qtr 4,November,21,CA-2019-140018,Cards,FUR-CH-10003817,"Global Value Steno Chair, Gray",-9.111,3,East,0,4825,127.554,Consumer,2019,Qtr 4,November,26,5,Standard Class,Ohio,Chairs
Furniture,Columbus,United States,CK-12205,Chloris Kastensmidt,2019,Qtr 4,November,21,CA-2019-140018,Online,FUR-FU-10001876,"Computer Room Manger, 14""",15.5904,3,East,0,4826,77.952,Consumer,2019,Qtr 4,November,26,5,Standard Class,Ohio,Furnishings
Furniture,Columbus,United States,CR-12625,Corey Roper,2019,Qtr 3,September,16,CA-2019-162159,Online,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",30.445,2,South,0,8892,121.78,Home Office,2019,Qtr 3,September,18,2,First Class,Georgia,Chairs
Furniture,Columbus,United States,CS-12460,Chuck Sachs,2020,Qtr 3,July,3,US-2020-126179,COD,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",5.5177,1,South,0,1304,124.99,Consumer,2020,Qtr 3,July,7,4,Standard Class,Georgia,Furnishings
Furniture,Columbus,United States,DB-12910,Daniel Byrd,2019,Qtr 2,April,1,CA-2019-127985,COD,FUR-FU-10003274,Regeneration Desk Collection,3.0976,4,South,0,5643,7.04,Home Office,2019,Qtr 2,April,5,4,Second Class,Georgia,Furnishings
